369,5987,8196,29,37,60,17195,378,17195,378
506,126,586,327,617,53,443,598,219,1219
431,114,974,180,313,589,17196,929,15,147
10,7505,237,320,1181,77,1435,10,7505,289
98,2553,141,9556,5583,2692,9,98,2553,64
7,1490,5123,6432,894,1235,95,131,15,1826
19,45,894,4818,1341,605,146,1832,2422,8388
102,26,76,938,2609,164,106,130,200,64
17202,491,162,10,8,30,19,45,15,1067
2799,818,1256,2127,22,7,56,15,160,1071
468,1219,1724,605,118,315,2330,15,147,252
607,312,438,759,3079,2958,1390,2434,705,1868
218,1177,1,139,37,495,4796,109,30,19
985,2463,17206,2463,12571,3264,12572,189,3264,8598
272,114,53,1410,49,200,519,15,596,693
16,35,823,4878,552,2551,24,29,2080,909
3419,3663,70,308,311,102,474,2719,1843,1616
9235,300,139,36,132,4566,1505,8,421,15
97,87,42,136,8407,6284,271,2901,823,5423
2,26,1138,1896,594,102,0,0,0,0
4449,10,80,337,80,10,586,5,56,2280
90,9,10,620,8,30,19,397,1120,86
1191,215,18,12,20,7086,20,1065,15,206
5,29,37,60,414,10091,40,414,10091,40
45,358,22,139,119,63,8,54,4571,4572
140,5134,17225,15,192,2260,123,8,852,180
2,7514,4659,20,1663,0,0,0,0,0
1921,30,19,45,211,3127,12583,17227,10092,378
6,138,7127,496,3857,3416,458,183,1986,2307
240,114,1391,624,326,627,130,99,15,453
4043,479,144,117,202,17239,4043,6087,4773,117
1369,333,870,587,7986,6770,43,39,2190,1687
20,410,470,699,41,3337,316,89,7,3974
16,238,38,68,132,1183,741,366,7926,15
4780,17249,17250,11559,931,17251,17252,8377,12597,12598
1471,632,519,72,1106,80,15,315,6657,4947
175,22,198,2062,1984,4546,389,2704,299,835
1289,2498,2336,2498,92,475,1291,1015,2731,265
5426,17260,5999,17261,10098,10099,1107,10100,17262,12605
516,5186,888,2712,21,28,12607,69,796,3793
16034,7523,10105,9847,17285,17286,17287,11532,17288,12620
178,1412,211,1659,86,145,339,399,928,1515
1236,11259,669,15,975,4587,4450,6743,5821,6
18,94,49,810,25,12,7126,7845,1083,1549
268,456,5455,1675,28,12623,12624,6,268,734
2,2702,1299,12629,724,1292,42,473,512,378
570,576,193,219,573,180,62,219,20,62
285,91,16,2475,9,291,431,30,19,45
24,275,232,20,187,146,301,2843,552,178
578,63,123,70,191,12632,578,28,4,6
52,41,109,1568,1563,394,457,433,553,1304
20,410,470,699,41,3337,316,89,7,3974
25,12634,12635,12636,25,45,54,15,928,1515
65,149,2129,304,255,3652,794,7,5183,15
61,38,75,407,185,315,2500,15,206,8618
1151,10,93,267,11799,52,1406,30,19,45
2541,17249,12638,2523,17295,11535,8619,17296,17297,12639
2,4,266,221,83,198,488,650,0,0
45,2141,874,99,1708,536,464,125,6719,35
17299,8,30,19,45,16,397,86,1105,4451
176,29,37,60,11,1017,40,11,1017,40
6,8,5029,17301,16893,12642,10037,12643,17302,10115
5174,2350,45,8,409,102,54,2534,15,84
29,4796,7,473,4146,19,397,473,95,15
12,79,3875,4619,153,53,536,15,179,2026
686,5641,6701,167,117,346,28,58,3779,69
40,29,37,60,2249,40,4178,40,2249,40
5,29,37,60,414,9005,40,414,9005,40
8088,191,209,6494,7060,28,58,17305,910,526
37,29,37,60,414,8216,40,414,8216,40
2139,642,4115,161,2139,17306,17307,123,17308,9672
424,12,11,423,12,4,11,672,12,4
58,17310,6,1976,10118,561,767,561,1976,6
10,188,170,70,913,7500,12645,69,18,216
708,622,6776,5685,661,41,659,2361,94,661
3350,25,3350,25,45,8,189,54,15,8414
24,597,2257,22,7,62,24,324,2104,137
56,357,12020,61,8,30,19,111,15,172
463,581,81,8,660,7,42,20,7,15
48,42,4681,16,88,896,214,920,735,289
2,66,1029,1335,563,28,6,12647,0,0
744,224,158,386,31,1154,192,15,596,693
5,29,37,60,676,1713,40,676,1713,40
535,29,37,60,11,934,40,11,934,40
1113,3147,1500,1113,22,12295,1500,8,389,80
703,703,1330,1331,703,12019,703,1330,1331,12250
11971,2979,12648,858,870,20,845,1821,4079,17312
2,0,0,0,0,0,0,0,0,0
90,9,10,620,8,30,19,397,1120,86
3423,6778,880,1106,23,7539,438,8,95,673
60,676,1788,40,676,3967,40,676,1788,40
1092,42,82,1735,81,2970,82,62,22,10
25,637,582,196,3433,4420,432,767,433,15
12659,17323,10127,17324,17325,17326,17327,17328,12610,17329
4670,42,483,127,10,5687,7543,6164,15,95
798,493,461,8632,461,2850,2259,3388,443,769
1641,12,12,10,6780,12,10,3080,12,12
486,85,774,1661,183,508,77,9,53,378
228,62,49,810,25,9320,8285,11773,1083,1549
1798,104,1273,127,94,13,263,25,79,20
480,3947,4416,1747,2495,4418,1747,2495,4417,1747
1069,326,4910,808,783,192,46,1440,8,123
13,29,37,60,338,5863,40,338,5863,40
533,1826,400,45,8,2394,73,12663,15,17334
5829,17364,8637,12680,11644,17365,12681,17046,5083,15614
12688,9727,12689,7548,4918,969,11413,1610,16159,1000
44,17366,204,1674,156,443,1947,5207,556,1545
586,671,766,9,1137,1929,94,13,65,15
508,77,9,53,378,508,705,9,53,378
19,258,239,1973,275,9,272,15,928,1515
4774,17368,67,28,69,3300,8639,1871,221,42
2,904,8640,6031,364,555,527,0,0,0
12496,12069,7472,17488,10164,6787,17489,12296,17490,1247
8653,148,155,4167,405,987,335,1028,920,17491
105,96,8,153,192,2838,15573,517,6,15
359,8,563,439,3705,1866,217,56,15,147
176,29,37,60,11,237,40,11,237,40
4305,5296,162,3853,19,316,16,558,179,2026
2,2681,3346,1171,20,41,11432,2696,0,0
24,597,2257,22,7,62,24,324,2104,137
47,7425,45,8,30,19,15,1009,1245,4633
473,163,10165,6613,17493,723,3127,17494,46,69
12796,7556,1044,9853,17593,5029,17594,8533,2142,17595
8099,333,6436,100,138,1743,8100,2133,458,2133
1118,594,334,4160,4103,2788,2974,2106,2107,4402
860,3032,2115,7,111,3032,30,19,460,556
486,85,774,1661,183,508,77,9,53,378
1822,109,16,1881,614,8,73,3353,3367,15892
8662,18,8,30,19,2883,545,1461,15,532
107,127,20,8,30,19,45,938,146,86
877,397,11,20,81,849,359,15,95,1067
257,53,2670,956,1458,618,2869,73,351,193
991,8,30,19,16,397,653,15,2140,145
11,195,91,5,120,181,1387,11,9,77
1973,148,385,48,565,2219,159,445,705,157
113,22,113,45,16,846,8,54,626,17611
98,113,789,164,961,21,123,284,96,29
2150,276,8,30,19,16,283,15,2141,5216
1350,31,162,10,8,30,19,45,15,1067
1552,579,10186,28,58,5241,579,910,12667,4103
5221,6650,3492,4911,217,6790,5639,9204,12802,2631
508,77,9,53,378,508,705,9,53,378
433,359,174,5149,4,17615,238,52,520,146
10,7558,169,62,3167,169,49,12,7,17616
586,33,347,46,5299,669,6411,456,12803,137
284,191,536,808,1753,690,336,1323,5052,2762
996,7,661,231,8566,7,221,348,15,376
1286,1488,102,1628,2695,969,28,5502,230,7559
188,5,120,181,12,4,424,12,11,423
7239,8097,12617,1120,12810,12047,4127,11414,3142,4616
119,535,12811,8665,4950,169,631,34,6543,17628
9,77,30,19,16,280,33,190,145,3473
209,38,522,272,1733,5239,350,192,1687,284
5,29,37,60,414,10193,40,414,10193,40
34,885,3893,104,29,37,4,49,34,40
997,12812,1311,17629,8667,17630,17631,11351,10194,17632
573,25,132,68,24,12415,30,19,14,15
349,1406,94,13,81,1972,258,239,407,162
365,48,120,558,96,134,20,75,34,71
1800,177,628,1639,328,477,323,853,90,4676
3494,3769,3671,3477,903,254,266,1069,110,2817
33,28,910,17636,17637,12813,9949,12616,9743,4411
1709,300,176,11,176,433,133,96,106,258
187,219,8,409,102,54,45,15,10197,17638
5,29,37,60,414,17639,40,414,17639,40
3359,9178,163,686,7092,9179,183,686,9180,8003
30,19,146,1832,2422,12814,64,859,4,129
3476,488,26,730,102,46,28,58,577,6
3405,6025,43,5584,5585,6,198,434,28,6640
510,327,1387,25,41,12,25,1643,116,610
2,28,58,3272,50,6,58,12815,306,526
1805,4946,6052,311,110,830,6,442,1582,277
2,10139,349,283,54,45,84,0,0,0
107,12,573,127,35,224,2334,1592,18,106
193,573,9,62,5479,25,79,20,844,11
73,412,28,58,230,1018,191,2529,899,526
5,29,37,60,414,7483,40,414,7483,40
2,0,0,0,0,0,0,0,0,0
471,54,243,721,1269,294,571,1129,400,15
1178,359,33,1658,2334,239,8,189,54,45
5692,2655,651,977,432,894,101,364,2364,526
2104,85,7188,148,928,366,431,118,95,107
117,2815,819,85,2743,3013,183,85,3166,2790
909,1455,67,3210,460,38,189,684,266,3646
372,16,280,33,45,8,73,7048,15,5858
351,4,1305,128,81,285,33,3697,15,3544
55,9780,51,796,17659,5821,234,28,58,6
489,854,690,2462,18,1306,9,537,15,489
48,16,30,19,361,285,1116,370,15,179
11,423,93,120,181,12,4,12,11,423
425,137,145,71,8,30,19,7,56,626
148,1126,26,799,1011,2797,161,307,1739,1126
1342,1460,43,28,58,1869,6,455,4926,1342
8,189,311,1356,163,108,207,15,3353,3501
12,4,2859,11,9,77,11,672,12,4
472,8,54,47,3608,85,865,12829,45,764
2,22,155,47,8,189,7907,45,12663,12830
10205,25,11,154,631,18,30,19,16,301
2,3476,1928,886,914,914,3839,0,0,0
51,65,588,76,720,6795,6795,983,1199,20
199,116,6673,7429,1291,119,546,510,9,11
4670,9,291,784,739,957,54,30,19,148
354,60,8339,3343,45,174,8,54,47,3608
13,29,37,60,338,6063,40,338,6063,40
104,891,648,116,38,362,126,139,116,61
238,174,8,73,1170,1270,85,2532,5867,15
1142,606,479,1081,17676,15270,175,76,7043,389
196,141,1397,24,36,1256,21,15,596,693
13,29,37,60,338,7420,40,338,7420,40
69,10,1617,154,10,645,63,8,538,146
2075,284,96,28,6368,910,12834,11836,17679,46
8,29,37,429,105,15,211,7337,1363,40
7209,8164,8677,1897,8678,862,2493,1016,161,21
310,169,241,53,128,13,12836,12837,25,137
4160,4103,2788,2106,2107,4402,369,683,3074,766
437,161,7054,524,169,17682,17683,198,2198,20
62,94,13,120,181,12,224,195,227,106
1018,420,400,16,185,7,385,1220,15,650
274,7569,37,837,614,274,7569,935,733,3937
128,831,931,114,273,152,7571,273,767,273
40,29,37,60,2249,40,4178,40,2249,40
955,5626,1328,2167,993,76,4269,3019,4333,8659
2,2137,257,53,34,90,327,12,0,0
176,29,37,60,338,5855,40,338,5855,40
5,29,37,60,3380,5258,40,3380,5258,40
3189,601,2786,4131,12847,987,12848,248,11062,560
1234,18,66,298,7,1550,857,8,538,86
5,8,106,46,569,473,595,146,1688,9728
13,29,37,60,338,12850,40,338,12850,40
195,235,5,120,181,12,4,12,11,423
336,442,146,161,456,6448,17692,97,159,255
1552,2208,607,307,28,5633,230,670,26,102
3708,134,7,463,10,1619,134,7,10217,463
12854,271,87,39,146,2514,1118,1979,352,914
320,24,94,7,56,233,89,9,24,206
4,5218,263,11,9,77,11,470,12,4
1787,1381,690,767,18,1306,9,537,15,489
4171,1176,4373,8,1069,4122,834,5576,22,1028
52,38,545,141,4168,2261,79,180,456,650
2,1748,861,102,601,0,0,0,0,0
2,227,2419,1044,15,1278,519,0,0,0
8,73,339,399,17704,207,15,5153,3497,17705
16,643,17707,15,16,33,8,30,19,556
768,996,757,66,741,768,519,313,2510,15
1544,1743,632,29,37,60,986,3125,116,378
372,16,280,33,45,8,73,7048,15,5858
40,29,37,60,2249,40,4178,40,2249,40
274,224,103,232,2964,685,867,925,1169,553
17680,131,1864,87,1081,862,1136,3903,961,579
1329,432,1871,2921,3165,2012,315,28,58,6
94,13,509,480,2,91,13,275,417,40
855,26,4656,232,36,45,8,409,102,54
7390,4,6,45,938,8,73,657,85,1667
25,20,8,30,19,721,366,653,15,1067
1389,219,5,1236,630,195,71,407,15,1527
472,45,764,8,73,47,3608,12863,487,1243
1141,2430,3437,139,10,297,37,1318,139,439
49,62,810,62,25,1387,5218,9175,1083,1549
1005,477,662,2772,1450,1548,1450,1548,1450,1548
803,1474,410,5631,6174,38,1844,1272,410,206
5529,2943,6,583,15,28,5529,2943,6,796
361,48,45,8,54,1105,4451,146,86,4412
56,15,8364,12866,12867,6175,5522,9543,4957,5871
342,12927,3434,12928,10216,10250,12387,10251,17820,143
30,19,1630,72,107,1320,952,156,146,1216
217,442,26,2627,17678,389,28,69,4073,796
17828,12930,17829,12931,14974,12258,17830,3594,3273,11352
355,24,398,2373,1431,898,21,1962,1279,158
5,29,37,60,414,6975,40,414,6975,40
10255,4958,3061,360,29,555,4108,8,389,80
444,1192,9,2282,459,7907,45,16,816,15
1595,158,602,350,192,967,2804,2651,517,6
598,104,778,26,42,8389,153,841,15,179
818,68,196,9591,97,36,1899,1910,30,19
8366,10148,10004,1336,17875,10262,12955,8034,2692,4932
24,66,2055,8632,798,461,7,30,19,45
1866,217,62,18,162,856,1065,53,62,18
2886,70,7590,1088,54,830,95,155,456,3423
3147,1703,863,369,3147,4836,2902,1899,389,46
181,12,4,1387,11,423,11,672,12,4
10,7,8,106,33,24,146,35,2975,86
8663,959,102,28,6,26,5311,1804,28,6
148,656,2428,19,595,39,99,1174,33,1844
453,393,17890,11696,3555,790,1187,3686,8706,11544
5313,719,187,940,887,472,3749,8602,10265,174
243,219,5,120,181,62,11,470,12,4
3238,73,2136,280,45,1074,255,1654,945,341
240,114,1391,624,326,627,130,99,15,453
5,517,6,2,1171,7929,1027,130,644,3839
12968,15132,11411,19,17894,3757,17895,1278,924,2382
2997,1634,309,1705,1575,1342,159,284,17896,43
641,894,460,4163,8,54,7467,816,15,337
7,1490,5123,6432,894,1235,95,131,15,1826
208,43,51,12969,2968,63,369,367,742,1054
97,90,4960,982,691,29,37,420,97,90
2035,1936,17631,17908,8697,8419,777,6807,17909,4646
155,51,31,8,60,54,626,197,3354,15
24,459,117,10218,5024,35,45,8,54,884
29,17917,7471,103,16376,11335,12973,1319,8376,943
34,8,30,19,66,285,7,48,15,190
8,30,19,34,170,545,16,15,521,3754
2,133,5,37,133,56,0,0,0,0
73,1981,884,12977,5700,6808,7595,494,12978,12979
10275,10275,10276,5581,102,8,17927,862,258,239
181,1091,11,423,12,4,11,672,12,4
70,417,357,47,8046,30,19,4887,33,626
8,660,7,348,7,9605,361,22,42,15
18,397,653,16,75,340,83,448,793,6331
10049,10150,12243,12988,15545,3614,12989,12990,12991,10279
2,1113,1332,123,783,0,0,0,0,0
181,424,12,11,9,77,11,470,12,4
3835,570,38,1102,940,94,15,2843,779,2383
17944,2809,2957,198,1958,1804,2694,29,17944,2110
865,7416,1370,4672,4672,2494,3638,8466,8467,626
120,181,12,4,12,11,423,11,470,12
5,29,37,60,414,12995,40,414,12995,40
2,0,0,0,0,0,0,0,0,0
10285,66,10285,17955,17956,3377,4376,66,10285,15383
382,1371,957,738,2208,105,1974,2610,87,378
47,7425,45,8,30,19,15,1009,1245,4633
8,1275,2086,6456,7528,136,88,247,708,40
7,1265,241,623,37,418,31,15,596,693
254,17958,98,340,123,861,427,1418,6033,100
13,1035,195,120,181,4873,224,195,227,106
316,47,7,17712,8,30,19,45,764,626
2,266,2270,3876,102,1598,1284,2269,0,0
1403,47,37,310,1566,287,45,15,5905,5906
418,31,130,36,57,160,97,452,2624,1198
32,14,2,97,90,3441,469,29,37,420
12,637,582,196,7540,12,637,582,196,3433
1153,2198,35,1136,419,28,4625,6552,230,1696
163,5314,17963,723,7300,6182,15889,46,13002,69
5417,10290,613,710,4,6,561,153,2014,46
2,2615,3081,0,0,0,0,0,0,0
10,5907,7600,8,88,3077,2633,1933,114,15
1347,140,132,106,3548,1323,269,2047,644,11
6518,228,439,490,8,54,45,85,5532,186
13,29,37,60,338,3361,40,338,3361,40
110,834,1259,1938,272,46,377,8,1275,2086
17973,804,470,994,1689,30,19,460,793,6331
804,1033,1474,15,95,30,19,366,653,1067
471,29,37,60,11,348,40,11,348,40
5,29,37,60,676,2003,40,676,2003,40
18035,3220,16621,13030,18036,18037,8721,8234,228,290
24,597,2257,22,7,62,24,324,2104,137
12,3027,8171,832,2667,1703,2177,479,863,123
1914,30,19,16,397,653,178,1590,1105,18040
176,29,37,60,1762,237,40,1762,237,40
2480,1390,1128,1367,1478,1591,2879,175,5834,15
95,419,717,7604,149,263,244,608,595,1297
1647,339,37,288,497,8,106,595,43,80
5,29,37,60,414,9549,40,414,9549,40
417,749,41,2565,139,30,19,148,816,15
496,2007,117,2815,819,43,434,85,2743,3013
18046,8281,18047,15005,17014,10279,17860,10293,14675,18048
57,2729,29,732,180,62,107,649,15,2271
2947,1905,643,4817,406,99,495,94,1352,82
158,602,350,192,967,8,43,268,517,6
5529,2943,6,583,15,28,5529,2943,6,796
643,232,62,62,8092,95,611,278,645,15
775,275,97,529,535,18,454,140,15,289
4997,6,132,106,130,284,28,58,4997,6
271,954,168,824,8,189,2323,180,3328,105
2,512,826,0,0,0,0,0,0,0
1707,146,5702,7606,1105,8,409,102,54,45
2,278,37,278,50,306,30,19,45,0
8,30,19,964,204,1407,7374,258,239,12830
77,5703,4808,134,18,13042,20,8,538,142
1342,1460,43,28,58,1869,6,455,4926,1342
94,37,167,547,2379,94,368,94,50,155
53,133,5,29,37,60,7262,40,7262,40
76,1314,1112,5520,326,976,67,4182,1929,128
2,1048,66,1029,840,3607,28,58,6,0
486,85,774,1661,183,508,77,9,53,378
13,29,37,60,338,2429,40,338,2429,40
1035,195,120,181,12,258,26,43,227,153
16,366,2179,5491,18070,18071,13045,13046,1543,17318
11,423,2859,11,9,77,11,672,12,4
1696,13047,4106,11812,4664,664,235,5526,242,6557
404,158,744,355,24,398,2373,1962,1279,158
2118,50,471,959,30,19,148,397,653,16
8,73,88,1185,22,131,28,18078,6,18079
2624,153,183,153,5256,853,669,240,599,35
453,8,1157,1177,388,5568,9,146,846,86
477,662,29,114,74,5111,42,35,3712,662
996,545,68,1490,527,299,483,495,1011,13055
7,18,12,697,2458,581,21,2553,141,64
316,16,260,717,175,123,197,315,260,96
4,195,24,5,120,181,12,11,9,77
2,216,5491,9529,4274,9950,6639,17394,0,0
61,6717,885,8,660,7,518,219,146,86
13059,290,753,601,117,85,13061,85,13061,183
5,29,37,60,3380,13062,40,3380,13062,40
467,371,1854,5932,24,1490,1737,671,1622,2159
3676,6007,95,42,897,41,530,276,15,480
1606,316,163,12424,5211,723,10192,46,1912,6
609,3071,119,546,510,5528,11,1643,116,610
5097,2099,309,1036,4812,2608,3690,2169,436,229
7,312,36,471,18,312,36,875,49,111
563,1257,659,458,2599,3677,1780,1158,1764,7073
1986,2307,8728,211,1190,5199,6,3055,873,40
13,29,37,60,338,10321,40,338,10321,40
2,883,34,466,0,0,0,0,0,0
20,29,37,60,338,4219,40,338,4219,40
161,1703,28,6,198,3252,3252,767,148,7578
7,1265,241,623,37,418,31,15,596,693
139,107,214,2280,15,533,12961,500,108,238
6782,583,718,583,6782,205,131,1599,961,74
285,19,295,26,71,37,392,29,56,206
2,29,37,60,1762,237,40,1762,237,40
641,231,2221,80,133,56,186,768,11401,40
1490,3212,627,15,95,779,8,30,19,764
2392,314,474,849,21,30,19,359,15,206
11449,444,22,2393,725,364,5149,379,442,561
5,29,37,60,414,13067,40,414,13067,40
4,128,5,120,181,12,4,12,11,423
9083,79,1794,2272,761,630,1116,292,15,179
9,29,37,60,11,128,40,11,128,40
653,19,2277,38,68,189,38,315,2330,4058
2,659,9,8733,22,47,48,0,0,0
556,1499,8233,18089,1310,111,31,2605,15,453
5945,26,832,1808,1465,4459,583,718,389,46
12,4,2003,12,11,423,11,672,12,4
5,1662,2385,2,2317,481,1234,5707,3478,1118
98,810,897,1400,1320,8,30,19,15,489
43,163,8545,403,389,113,381,113,839,80
11,411,403,127,49,47,7,10,5459,2563
6713,8502,681,701,670,2680,1099,641,843,378
58,6,526,30,19,68,88,896,18097,8411
464,162,140,8,54,5216,337,3552,456,2141
4463,4498,2996,826,2018,4498,2996,732,16762,8736
161,456,6824,10326,28,58,18098,69,417,796
5,29,37,60,414,7621,40,414,7621,40
642,16,366,1143,5491,3852,12489,111,18099,18100
238,236,475,28,910,6987,1066,14597,2260,4046
424,12,11,9,77,800,11,470,12,4
7999,6612,5623,264,8,30,19,630,7,15
18102,7292,8,3712,143,972,5518,496,2106,2107
113,4412,6825,29,6042,18104,134,5030,1703,29
2089,1764,2125,90,309,2092,2033,839,345,966
200,2654,337,569,653,16,1583,54,15,269
130,99,7,7,1011,84,30,19,6467,150
37,15,3111,29,37,60,2249,40,2249,40
1423,300,24,4301,569,649,31,5419,1735,146
1997,26,3185,2391,259,28,6,98,8365,76
22,1041,13078,7,10,18118,7,10,18119,7
6664,6,1406,6665,424,4359,496,1301,6078,6666
145,1463,117,1271,85,865,8473,183,85,1667
14,34,21,47,4134,5163,2184,15,394,2478
744,224,158,386,31,1154,192,15,596,693
8,30,19,66,1202,413,1089,2509,47,13080
775,275,97,529,535,18,454,140,15,289
8,1069,2342,4715,1676,488,13086,18139,7626,18140
2341,153,76,871,3276,159,379,74,389,46
1562,29,758,10335,2637,1272,10335,1788,2689,2637
189,1741,536,434,2261,9707,434,3059,658,88
486,85,774,1661,183,508,77,9,53,378
195,128,5,120,181,12,4,1387,11,423
1540,6273,827,503,54,198,827,664,488,16483
97,490,50,56,8,75,565,34,276,15
696,29,37,60,414,4132,40,414,4132,40
110,58,3366,6,3366,2411,197,265,574,1029
117,1271,1053,85,2275,6334,183,85,1667,6335
2975,130,99,45,8,2394,54,178,2305,4967
134,324,1106,343,331,1315,1828,1963,379,259
90,2185,122,9,550,122,2084,29,37,60
146,35,8,30,19,45,938,1235,86,4451
13,29,37,60,338,4046,40,338,4046,40
8,30,19,16967,8,30,19,764,45,626
123,74,96,380,1081,862,1027,16,67,35
161,602,4960,663,129,1872,1463,1618,709,2289
1727,1319,1036,6175,220,6175,1727,5674,6829,220
2,4,11,195,133,13,120,181,263,4
3650,5,9979,1466,5,5,30,19,45,15
2,1207,1104,883,123,783,0,0,0,0
2,1099,91,1099,1651,91,2505,975,99,378
35,131,345,2323,1585,175,76,123,1110,15
5,29,37,60,676,2569,40,676,2569,40
34,29,37,60,11,1397,40,11,1397,40
2,1529,1707,269,2047,8,29,37,0,0
88,808,284,33,2772,967,80,8,465,191
8120,518,62,18,2540,348,5,15,160,1071
167,18,1137,199,1039,18,803,402,8295,15
380,456,67,28,58,11845,6,11846,526,3463
7,18,12,697,2458,581,21,2553,141,64
8,29,37,60,82,2455,94,13,1178,33
722,493,18157,40,722,493,18157,40,1944,5321
759,186,124,96,603,506,4086,200,696,4434
116,378,2716,2105,22,378,2716,2105,22,378
6460,2710,6754,4561,97,42,75,76,1326,2442
46,192,146,14,32,8,303,39,1835,2162
1450,1450,265,2308,284,96,161,456,13103,4602
1798,104,65,697,1929,449,4655,2115,12654,519
12,79,3875,4619,153,53,536,15,179,2026
252,17,4,4,514,678,3,1,1,2
331,13104,1050,18163,1270,2621,18164,4769,18165,3408
7118,18192,10250,17182,13112,18193,18194,18195,11499,17725
635,1696,6602,42,10352,8,327,563,43,33
32,14,2,97,90,3441,469,29,37,420
4313,31,81,8,849,269,16223,9,15,532
17005,183,85,1667,11991,46,1688,8571,4,6
61,11,545,132,16,153,366,653,15,4713
318,506,154,20,8,30,19,45,15,1067
508,77,9,53,378,508,705,9,53,378
12524,18209,18210,5477,18211,35,827,24,831,2766
60,338,8752,40,338,6118,40,338,8752,40
4750,409,5712,3989,80,2804,6973,6389,517,6
6770,3990,205,961,560,2020,848,16,4808,7632
48,2100,45,764,8,189,54,15,596,693
197,5,65,275,162,388,146,1009,1245,4633
29,37,60,11,589,40,161,11,589,40
68,741,202,163,56,686,1667,8302,1194,8303
217,10,842,18224,8,54,1105,18225,45,543
45,2141,874,99,1708,536,464,125,6719,35
21,9,3152,227,637,582,196,705,402,7540
3607,1552,579,10186,28,58,718,910,9904,6091
62,25,12,9919,4641,12,13130,10360,1083,1549
729,29,37,60,414,4771,40,414,4771,40
3800,240,1696,1031,7316,265,130,99,608,2281
60,338,8752,40,338,6118,40,338,8752,40
1048,579,806,284,323,1080,730,628,68,46
37,60,1664,10,80,40,1664,10,80,40
3559,724,2074,2779,2020,523,379,74,389,46
18229,18230,18231,18232,6192,28,177,6,10362,18233
91,11,1291,20,47,15840,157,10,8,538
517,517,1347,26,5486,1232,28,1347,517,6
18,144,38,68,324,627,8,30,19,172
18289,13159,12009,18290,17552,812,3812,18291,12364,10081
49,62,810,62,25,263,8573,11593,1083,1549
1342,1460,43,28,58,1869,6,455,4926,1342
54,45,358,109,146,2975,846,1123,86,4412
105,45,8,54,1986,2307,18294,604,4156,40
26,684,2018,417,882,1562,787,193,15,5714
94,763,19,130,36,558,2176,169,1080,1263
5,29,37,60,414,13163,40,414,13163,40
13168,9887,18298,12965,11332,10376,12748,18299,55,13169
779,10,216,1220,1052,31,1119,15,190,13172
26,545,243,696,719,400,8,54,45,1216
32,4885,707,586,4885,710,707,18300,285,230
1878,4166,26,102,6,43,168,28,58,6
11802,12,98,2553,141,2300,12,2553,141,64
286,3132,28,58,4087,6,373,2662,1065,118
430,385,444,7,392,788,190,4284,15,147
423,128,5,120,181,12,4,4873,11,423
8332,18,12,25,30,19,45,15,179,2026
5661,10379,126,50,455,5231,5325,724,743,10380
285,91,16,2475,9,291,431,30,19,45
1410,4635,1107,6846,3537,776,4,6,146,2975
1286,6306,42,5131,2865,5956,52,8762,340,220
438,235,5,2,2982,539,9,410,1202,292
7,48,518,8,191,1871,75,83,15,289
37,15,3111,29,37,60,2249,40,2249,40
10,81,1972,940,519,472,38,1123,15,453
1703,5030,149,28,140,515,910,389,852,180
49,82,46,140,3557,176,54,438,313,56
5,120,181,12,4,2003,12,11,9,77
2,1232,736,0,0,0,0,0,0,0
2,17642,28,6,402,0,0,0,0,0
2,2440,651,1556,4616,280,967,907,0,0
1011,18309,13179,8231,562,151,4569,106,4222,3831
535,12811,820,5624,30,19,45,15,179,2026
2,1673,14,220,97,35,1512,16,696,4434
7,238,1119,9,62,8,538,66,157,413
13,29,37,60,338,8765,40,338,8765,40
8,326,901,146,1492,998,456,9500,1770,443
7,1119,18,146,35,2975,86,4412,1105,4451
438,472,219,187,799,1111,63,645,9581,15
1118,594,334,4160,4103,2788,2974,2106,2107,4402
7006,2944,1374,626,5027,749,357,10363,22,113
6687,16891,2923,18314,18315,17452,18259,12853,13182,3617
660,47,7,48,18316,348,463,20,15,160
880,12655,13187,3866,106,229,5875,870,42,209
392,1028,661,8,30,19,45,4631,64,960
983,20,242,7,8,1517,7,518,146,86
5618,9029,132,68,2543,547,1958,299,1099,2110
1583,16,497,730,200,269,2047,823,140,763
637,582,2855,299,13,289,694,85,865,2186
13,8,1041,96,45,8,54,18321,15,2109
1345,531,98,9207,1518,282,1567,260,2897,1136
425,632,832,271,45,1452,497,8,2394,73
26,860,614,35,558,6056,18323,26,258,239
16,497,90,9,10,18330,8,30,19,15
561,302,465,191,123,191,271,954,168,824
272,151,176,93,285,429,1102,15,596,693
5,29,37,60,414,10389,40,414,10389,40
2197,732,671,5625,54,66,88,132,11552,16942
96,105,576,10,287,504,2019,4575,12,64
24,13,1351,166,14,8,29,37,60,64
5,29,37,60,676,4921,40,676,4921,40
7653,7654,99,362,208,5557,3033,1353,522,628
8,30,19,460,2865,146,832,83,446,86
18336,572,409,18335,931,30,19,148,14,15
2,666,1056,0,0,0,0,0,0,0
34,3931,8,869,2720,258,239,146,115,11712
18337,8770,74,1445,3791,983,4528,2459,134,11116
6,45,8,409,102,46,64,64,7655,6
18343,7,18344,444,9,24,16,1119,15,206
938,111,200,1163,67,698,985,816,15,269
45,938,764,788,2136,4451,146,35,2975,86
42,6776,5685,2236,130,20,151,42,5146,94
22,1585,364,1856,2340,511,316,117,2933,10272
631,3443,3010,1336,632,272,141,10394,825,96
293,271,1214,476,11,183,85,1064,146,115
16,149,65,940,759,696,815,400,4594,4357
